1622059200.0,0.03193900,0.03263600,0.03145200,0.03257100,284390635.00000000,1622073599999,9113647.30740200,25380,153940823.00000000,4932228.58652200,0
1622073600.0,0.03257100,0.03263200,0.02905500,0.02945400,434706367.00000000,1622087999999,13252550.34552400,34470,195877168.00000000,5969071.11917400,0
1622088000.0,0.02945300,0.03125600,0.02922400,0.03077000,347665964.00000000,1622102399999,10562637.62828000,26651,178461191.00000000,5419836.10026300,0
1622102400.0,0.03077400,0.03199800,0.03003800,0.03166100,351264986.00000000,1622116799999,11009188.82573300,30851,182858302.00000000,5732726.69448100,0
1622116800.0,0.03167100,0.03375300,0.03028800,0.03216900,844241120.00000000,1622131199999,27158924.83337800,70593,450739815.00000000,14496034.06250600,0
1622131200.0,0.03217800,0.03463000,0.03091900,0.03390400,841717127.00000000,1622145599999,27797334.64080300,68675,431383362.00000000,14255724.11650700,0
1622145600.0,0.03390900,0.03619700,0.03262900,0.03616200,845753752.00000000,1622159999999,29030286.69721900,66538,442515625.00000000,15214844.05743900,0
1622160000.0,0.03616200,0.03740000,0.03443000,0.03601800,852452242.00000000,1622174399999,30692417.81129800,75706,424045762.00000000,15274823.42293300,0
1622174400.0,0.03605600,0.03605600,0.02980000,0.03212100,1324734884.00000000,1622188799999,43002351.34025400,116427,654347936.00000000,21229321.98728900,0
1622188800.0,0.03213800,0.03260000,0.02563100,0.02640300,1448665588.00000000,1622203199999,41617454.86808000,113332,666059369.00000000,19149073.79596700,0
1622203200.0,0.02640400,0.02998700,0.02609900,0.02906900,1040761015.00000000,1622217599999,29980249.61759400,80779,511989249.00000000,14742741.74649300,0
1622217600.0,0.02905600,0.02905600,0.02707100,0.02819500,431915503.00000000,1622231999999,12101964.36568400,41616,225088411.00000000,6307962.72123400,0
1622232000.0,0.02820000,0.02875400,0.02609100,0.02776100,461338467.00000000,1622246399999,12527630.27337900,38797,242572923.00000000,6589845.05891000,0
1622246400.0,0.02776200,0.02877800,0.02767900,0.02859500,259046078.00000000,1622260799999,7325995.26507100,24279,133513248.00000000,3775546.83726000,0
1622260800.0,0.02859200,0.02926600,0.02702500,0.02759500,338072519.00000000,1622275199999,9545110.58174000,31203,169031680.00000000,4778106.93084300,0
1622275200.0,0.02761200,0.02786100,0.02601300,0.02705800,362348654.00000000,1622289599999,9749291.65034900,31295,183110048.00000000,4925865.50531300,0
1622289600.0,0.02702900,0.02705500,0.02400900,0.02443900,611649642.00000000,1622303999999,15439276.27232600,48255,312635088.00000000,7893495.92300400,0
1622304000.0,0.02443700,0.02532500,0.02322100,0.02429300,403645217.00000000,1622318399999,9721103.12838700,33960,208568885.00000000,5022566.70905700,0
1622318400.0,0.02431500,0.02519500,0.02358800,0.02490300,289133117.00000000,1622332799999,7080381.37243900,21655,151463263.00000000,3710081.47918800,0
1622332800.0,0.02491700,0.02501100,0.02286700,0.02477800,338235532.00000000,1622347199999,8072368.51967400,23072,169686635.00000000,4052694.15408100,0
1622347200.0,0.02473700,0.02720000,0.02454400,0.02691200,414055905.00000000,1622361599999,10798935.52359000,28231,204926925.00000000,5344660.10924600,0
1622361600.0,0.02700100,0.02740700,0.02615600,0.02691100,336088719.00000000,1622375999999,8950738.03401500,23793,175004227.00000000,4659939.84080400,0
1622376000.0,0.02691100,0.02715000,0.02497200,0.02554900,348382602.00000000,1622390399999,8980288.84601200,25257,179437988.00000000,4628556.26882100,0
1622390400.0,0.02554800,0.02664500,0.02527600,0.02610500,244782485.00000000,1622404799999,6413271.02177100,18459,129935136.00000000,3403843.68205500,0
1622404800.0,0.02612100,0.02650000,0.02535000,0.02561800,148989049.00000000,1622419199999,3866949.91205100,11878,69611729.00000000,1807841.44354500,0
1622419200.0,0.02566600,0.02605500,0.02404200,0.02470000,227921653.00000000,1622433599999,5674867.64507300,17656,119439302.00000000,2972067.82704300,0
1622433600.0,0.02467900,0.02654500,0.02435400,0.02617300,274243329.00000000,1622447999999,7003098.41435300,21249,135197997.00000000,3449220.26725200,0
1622448000.0,0.02617600,0.02724300,0.02566800,0.02673900,392004363.00000000,1622462399999,10399369.09337900,26451,200059580.00000000,5309225.30407500,0
1622462400.0,0.02672800,0.02717700,0.02591200,0.02672000,291341547.00000000,1622476799999,7721421.03834100,20946,141718282.00000000,3757899.18285900,0
1622476800.0,0.02672300,0.02718000,0.02570100,0.02601500,226269875.00000000,1622491199999,5971195.79887600,20449,117924904.00000000,3113150.15600700,0
1622491200.0,0.02601500,0.02677300,0.02559300,0.02660100,185557364.00000000,1622505599999,4845966.56677900,16490,99292418.00000000,2594313.69496500,0
1622505600.0,0.02659000,0.02710000,0.02586500,0.02604600,233533280.00000000,1622519999999,6193719.40192500,20131,124736208.00000000,3308705.27770400,0
1622520000.0,0.02604000,0.02674400,0.02583400,0.02636100,314297924.00000000,1622534399999,8254196.80605700,20014,166101023.00000000,4361982.83655400,0
1622534400.0,0.02636200,0.02657700,0.02537300,0.02596300,269466716.00000000,1622548799999,6973142.96901600,22197,132752670.00000000,3437175.34425400,0
1622548800.0,0.02596700,0.02619500,0.02501400,0.02548700,342654621.00000000,1622563199999,8803188.84453100,24406,164722717.00000000,4235757.98390300,0
1622563200.0,0.02550500,0.02573100,0.02473300,0.02492800,175682258.00000000,1622577599999,4439087.60756900,14094,83889982.00000000,2122801.15008700,0
1622577600.0,0.02491700,0.02525900,0.02460300,0.02505000,192517979.00000000,1622591999999,4810297.19869100,13418,101697714.00000000,2541496.12587300,0
1622592000.0,0.02506500,0.02524700,0.02430200,0.02512000,130935669.00000000,1622606399999,3244500.79385000,10854,69642090.00000000,1726281.11849500,0
1622606400.0,0.02517200,0.02566500,0.02501300,0.02551700,178369080.00000000,1622620799999,4518658.91899300,12023,82606262.00000000,2091839.12496500,0
1622620800.0,0.02551700,0.02619900,0.02500100,0.02544300,326525796.00000000,1622635199999,8380738.47722500,22147,153276233.00000000,3938364.92856600,0
1622635200.0,0.02544300,0.02691100,0.02541000,0.02668800,435733832.00000000,1622649599999,11379584.21151800,30295,226495582.00000000,5919285.54320900,0
1622649600.0,0.02671500,0.02679600,0.02585200,0.02612000,271113787.00000000,1622663999999,7119044.72304000,20738,128613149.00000000,3377477.64225900,0
1622664000.0,0.02612000,0.02612000,0.02533900,0.02563600,143434584.00000000,1622678399999,3694975.95561100,12057,69939070.00000000,1800890.88534700,0
1622678400.0,0.02565200,0.02635700,0.02550000,0.02635100,125892180.00000000,1622692799999,3246407.68075700,9680,63559085.00000000,1639702.49875500,0
1622692800.0,0.02633100,0.02687000,0.02613800,0.02660900,295064961.00000000,1622707199999,7828692.12895300,23261,151944024.00000000,4030632.11608100,0
1622707200.0,0.02660000,0.02872100,0.02649200,0.02713400,805645840.00000000,1622721599999,22424260.66956100,62241,410759458.00000000,11429563.01549300,0
1622721600.0,0.02713500,0.02769800,0.02645000,0.02670100,414768096.00000000,1622735999999,11185831.08044500,29763,203131772.00000000,5477916.78392600,0
1622736000.0,0.02667400,0.02730000,0.02635000,0.02679900,214163269.00000000,1622750399999,5756011.35427600,16870,103633428.00000000,2786239.63407600,0
1622750400.0,0.02679900,0.02776000,0.02678800,0.02741800,186698661.00000000,1622764799999,5085487.43015900,15435,97452382.00000000,2655887.39282300,0
1622764800.0,0.02742300,0.02758500,0.02484300,0.02571100,370530030.00000000,1622779199999,9610215.32824700,27345,180346128.00000000,4673525.49966100,0
1622779200.0,0.02570300,0.02573000,0.02359200,0.02431000,345440530.00000000,1622793599999,8512956.79468500,28389,157888069.00000000,3891878.12628300,0
1622793600.0,0.02428900,0.02528400,0.02390000,0.02446000,214322158.00000000,1622807999999,5271929.95528900,16754,111059538.00000000,2730756.40618400,0
1622808000.0,0.02446000,0.02500000,0.02334000,0.02465600,266656977.00000000,1622822399999,6470353.34320900,20432,137602079.00000000,3340089.15263900,0
1622822400.0,0.02464500,0.02506100,0.02434300,0.02472900,172378757.00000000,1622836799999,4260797.29578800,12569,90430245.00000000,2234050.70551600,0
1622836800.0,0.02470000,0.02520000,0.02421300,0.02489100,128049160.00000000,1622851199999,3180760.21785500,10271,76245870.00000000,1895402.30036900,0
1622851200.0,0.02489400,0.02599700,0.02462100,0.02523700,157398742.00000000,1622865599999,3988702.89793000,12669,76529802.00000000,1940520.05264700,0
1622865600.0,0.02525600,0.02643000,0.02525600,0.02578500,205375744.00000000,1622879999999,5301893.26085100,16400,107867542.00000000,2783379.33289600,0
1622880000.0,0.02577800,0.02601600,0.02366200,0.02410300,322719274.00000000,1622894399999,8013597.16595600,23111,161308834.00000000,4010731.34064900,0
1622894400.0,0.02411500,0.02464900,0.02374100,0.02458000,207645179.00000000,1622908799999,5033084.32610700,14503,105421361.00000000,2553832.51084300,0
1622908800.0,0.02456300,0.02456900,0.02398100,0.02406300,125031600.00000000,1622923199999,3029172.53282100,9939,58903695.00000000,1427042.43901400,0
